user,label
Test_33829,0.1000785380601883
Test_15175,0.4159069061279297
Test_23122,0.44418200850486755
Test_24008,0.09279783815145493
Test_12714,0.2943926453590393
Test_17401,0.29567795991897583
Test_35346,0.1394464075565338
Test_40731,0.2447163462638855
Test_22591,0.1594487726688385
Test_15553,0.004168268758803606
Test_42385,0.34372642636299133
Test_39754,0.21933859586715698
Test_30693,0.3339114487171173
Test_32771,0.2459905743598938
Test_36028,0.4582311809062958
Test_11661,0.22165411710739136
Test_15022,0.08105973154306412
Test_27416,0.3287219703197479
Test_13983,0.19663409888744354
Test_27239,0.08802828937768936
Test_41377,0.3790915608406067
Test_34003,0.2878328561782837
Test_10796,0.3303549587726593
Test_08058,0.22197936475276947
Test_06505,0.2791748046875
Test_18596,0.4159996211528778
Test_17529,0.3615199625492096
Test_01038,0.26907894015312195
Test_47160,0.1326848715543747
Test_12293,0.12462712824344635
Test_11708,0.13266690075397491
Test_46425,0.025287698954343796
Test_08554,0.23908376693725586
Test_28938,0.38332033157348633
Test_35800,0.3671896755695343
Test_40205,0.2341412901878357
Test_27602,0.11061248183250427
Test_30043,0.27433380484580994
Test_27679,0.1595717817544937
Test_47415,0.2520308792591095
Test_06012,0.010554900392889977
Test_05225,0.03843415901064873
Test_38973,0.45921656489372253
Test_06140,0.015304163098335266
Test_06393,0.26461756229400635
Test_30347,0.11880610138177872
Test_17945,0.2246551662683487
Test_40587,0.19203706085681915
Test_25863,0.26267877221107483
Test_37530,0.2525777518749237
Test_33035,0.2396574765443802
Test_35167,0.07842531055212021
Test_35261,0.26959991455078125
Test_12550,0.03543224185705185
Test_37895,0.40770089626312256
Test_36721,0.16210928559303284
Test_03031,0.32645243406295776
Test_22445,0.24592171609401703
Test_11755,0.2546567916870117
Test_14156,0.07818193733692169
Test_43835,0.21884648501873016
Test_32601,0.025724826380610466
Test_28889,0.05879989266395569
Test_39498,0.226470485329628
Test_34701,0.23905235528945923
Test_36813,0.2360677719116211
Test_21909,0.1414111852645874
Test_13490,0.36719653010368347
Test_12793,0.3634510338306427
Test_41075,0.3816131353378296
Test_37415,0.292860209941864
Test_45565,0.3955107033252716
Test_28333,0.2834823429584503
Test_28929,0.23023316264152527
Test_29342,0.17936085164546967
Test_36394,0.38470715284347534
Test_15648,0.29125145077705383
Test_27115,0.2528543770313263
Test_34670,0.2389208823442459
Test_47475,0.2009688913822174
Test_32215,0.2768734097480774
Test_27521,0.1876796931028366
Test_25574,0.3982822000980377
Test_47575,0.21790432929992676
Test_11289,0.2576099634170532
Test_09961,0.34000104665756226
Test_42121,0.04082144796848297
Test_43443,0.006226480007171631
Test_19708,0.2809005677700043
Test_12988,0.152146577835083
Test_28100,0.32696279883384705
Test_18068,0.38205286860466003
Test_06769,0.1695844829082489
Test_25526,0.11624598503112793
Test_16356,0.15406954288482666
Test_24568,0.3145405948162079
Test_35660,0.056490276008844376
Test_44006,0.3555288016796112
Test_38271,0.14393523335456848
Test_47100,0.1827724426984787
Test_26247,0.37426644563674927
Test_33679,0.3762747645378113
Test_34111,0.24009373784065247
Test_11474,0.24873079359531403
Test_00841,0.3783416748046875
Test_46893,0.13628417253494263
Test_26735,0.3226117789745331
Test_23382,0.16399534046649933
Test_24863,0.2109132707118988
Test_35574,0.2400292158126831
Test_09549,0.20761042833328247
Test_16623,0.0022641399409621954
Test_02642,0.18959856033325195
Test_02692,0.17938967049121857
Test_17335,0.35136866569519043
Test_23822,0.057799845933914185
Test_15489,0.37299904227256775
Test_27831,0.25539693236351013
Test_26682,0.21411089599132538
Test_00669,0.3049429655075073
Test_18462,0.24414217472076416
Test_30944,0.19304771721363068
Test_46105,0.25651630759239197
Test_33676,0.2362707108259201
Test_32545,0.007115935441106558
Test_29270,0.03922693803906441
Test_22817,0.29085150361061096
Test_19310,0.20818708837032318
Test_04583,0.026616187766194344
Test_11335,0.3780547082424164
Test_42714,0.04950440302491188
Test_14479,0.25081491470336914
Test_27192,0.1755547970533371
Test_20547,0.31198209524154663
Test_39485,0.32357561588287354
Test_20221,0.27103957533836365
Test_09940,0.051810868084430695
Test_43643,0.24248279631137848
Test_20534,0.3199611008167267
Test_03142,0.33235546946525574
Test_23703,0.29249662160873413
Test_41402,0.08556845784187317
Test_22529,0.09580208361148834
Test_44988,0.28843408823013306
Test_10075,0.41271737217903137
Test_24975,0.21083898842334747
Test_25886,0.1945868581533432
Test_13183,0.26018860936164856
Test_16901,0.2763872742652893
Test_24933,0.11170604079961777
Test_35765,0.2980884313583374
Test_44450,0.3739352524280548
Test_16827,0.208440899848938
Test_16355,0.008191070519387722
Test_23791,0.36136990785598755
Test_37305,0.2827009856700897
Test_26976,0.23092201352119446
Test_21000,0.21676643192768097
Test_11854,0.18347248435020447
Test_41406,0.005419078748673201
Test_36209,0.26045534014701843
Test_40956,0.2623831331729889
Test_39806,0.2714701294898987
Test_13020,0.30294495820999146
Test_09824,0.1629810780286789
Test_10811,0.32855263352394104
Test_00916,0.2164647877216339
Test_17761,0.037316299974918365
Test_19613,0.32431289553642273
Test_25787,0.18258731067180634
Test_42678,0.05070483684539795
Test_02374,0.021247467026114464
Test_37942,0.2081471085548401
Test_46588,0.0032136188820004463
Test_15120,0.21003617346286774
Test_29256,0.22323869168758392
Test_27606,0.37488800287246704
Test_38447,0.13272422552108765
Test_17450,0.15722712874412537
Test_36933,0.29464825987815857
Test_29488,0.43900570273399353
Test_40119,0.19807685911655426
Test_03687,0.17221365869045258
Test_34833,0.344101220369339
Test_15098,0.35794034600257874
Test_28395,0.35072091221809387
Test_15581,0.2994872033596039
Test_43275,0.36838090419769287
Test_05742,0.2899458110332489
Test_09490,0.24002166092395782
Test_04366,0.3183303475379944
Test_07473,0.36828070878982544
Test_28507,0.27324846386909485
Test_00236,0.3484577536582947
Test_27756,0.15496866405010223
Test_35754,0.3975989520549774
Test_29349,0.3057325482368469
Test_31969,0.4486162066459656
Test_05715,0.10499100387096405
Test_04500,0.2177727073431015
Test_36967,0.26952993869781494
Test_30442,0.35573703050613403
Test_07757,0.05975105240941048
Test_12125,0.38867899775505066
Test_22469,0.32188376784324646
Test_21941,0.35773852467536926
Test_03129,0.09686455130577087
Test_45414,0.20541614294052124
Test_12778,0.30466800928115845
Test_33134,0.30284613370895386
Test_28914,0.12327631562948227
Test_09257,0.09633797407150269
Test_39805,0.2196827381849289
Test_32305,0.24032363295555115
Test_42645,0.29249486327171326
Test_35704,0.061404693871736526
Test_02750,0.4354041516780853
Test_08286,0.46011030673980713
Test_47289,0.16052086651325226
Test_39502,0.14153161644935608
Test_23879,0.24740047752857208
Test_33308,0.20090465247631073
Test_33069,0.34533584117889404
Test_43585,0.26512160897254944
Test_43504,0.16803395748138428
Test_35098,0.24975699186325073
Test_17181,0.3668508231639862
Test_15221,0.4259587228298187
Test_28494,0.19728268682956696
Test_18644,0.478484570980072
Test_01759,0.27162787318229675
Test_22927,0.1868806779384613
Test_06277,0.0019968352280557156
Test_04392,0.37896689772605896
Test_08858,0.19833384454250336
Test_45607,0.08944296836853027
Test_22825,0.3650740683078766
Test_03443,0.2176993191242218
Test_40014,0.307509183883667
Test_14239,0.262481689453125
Test_36751,0.2734469175338745
Test_33344,0.3319253623485565
Test_19464,0.40317630767822266
Test_36482,0.18318316340446472
Test_45305,0.5193182826042175
Test_07201,0.44360876083374023
Test_04522,0.22647909820079803
Test_46937,0.005944511853158474
Test_29245,0.26588666439056396
Test_10764,0.3945091664791107
Test_27903,0.37525108456611633
Test_19465,0.007032719440758228
Test_08214,0.13280346989631653
Test_24541,0.26339566707611084
Test_26144,0.037538040429353714
Test_39229,0.14645783603191376
Test_27337,0.36554715037345886
Test_08484,0.2650946080684662
Test_13009,0.14394637942314148
Test_00243,0.25870490074157715
Test_20005,0.29234251379966736
Test_45029,0.36022430658340454
Test_42172,0.2948988080024719
Test_07093,0.12443678081035614
Test_13879,0.30371347069740295
Test_21972,0.2049073725938797
Test_28544,0.247980535030365
Test_42883,0.43104827404022217
Test_22317,0.27751943469047546
Test_35621,0.2334250956773758
Test_39076,0.11682847887277603
Test_45900,0.3990214467048645
Test_08479,0.024700354784727097
Test_15045,0.26089346408843994
Test_39414,0.09209545701742172
Test_46309,0.4369172155857086
Test_21970,0.2572842836380005
Test_41923,0.2506922781467438
Test_17402,0.16511093080043793
Test_12896,0.13308684527873993
Test_43853,0.2788071632385254
Test_31839,0.1987324357032776
Test_19322,0.3789195716381073
Test_44942,0.3612217605113983
Test_44175,0.19030386209487915
Test_10008,0.29380667209625244
Test_22814,0.33909741044044495
Test_28881,0.15628977119922638
Test_33173,0.28198179602622986
Test_02201,0.3588484525680542
Test_47588,0.23524487018585205
Test_20837,0.25557971000671387
Test_18219,0.23657068610191345
Test_45008,0.3973197937011719
Test_26673,0.35983145236968994
Test_31498,0.258675217628479
Test_18996,0.5267080664634705
Test_47228,0.2960318922996521
Test_14138,0.19948406517505646
Test_45939,0.09963210672140121
Test_38515,0.3457305431365967
Test_34838,0.22650815546512604
Test_14855,0.3179945647716522
Test_37411,0.2792493999004364
Test_29261,0.4004792869091034
Test_11332,0.2959131598472595
Test_09816,0.23563791811466217
Test_12010,0.39178767800331116
Test_46393,0.07057643681764603
Test_46186,0.30324074625968933
Test_24337,0.19178208708763123
Test_34621,0.1378585249185562
Test_38292,0.3079584240913391
Test_11175,0.367707759141922
Test_11238,0.3876897096633911
Test_47067,0.28271225094795227
Test_37163,0.3795572519302368
Test_32296,0.009561629965901375
Test_07933,0.1163334771990776
Test_12637,0.24743813276290894
Test_23250,0.21090351045131683
Test_11172,0.2320341020822525
Test_37417,0.2734835147857666
Test_46558,0.08524705469608307
Test_47737,0.315306156873703
Test_15340,0.45336514711380005
Test_42854,0.23457378149032593
Test_13170,0.37841829657554626
Test_08141,0.2379606068134308
Test_15794,0.22880220413208008
Test_32454,0.32720285654067993
Test_04747,0.3418850600719452
Test_10809,0.4631936848163605
Test_28384,0.004141662735491991
Test_17558,0.4557373523712158
Test_09108,0.18741852045059204
Test_12756,0.23540224134922028
Test_17839,0.3788723051548004
Test_40677,0.209047332406044
Test_15264,0.2686687409877777
Test_43865,0.11788346618413925
Test_00239,0.23460474610328674
Test_43706,0.059027593582868576
Test_01805,0.028036197647452354
Test_27062,0.2981545329093933
Test_46253,0.33850497007369995
Test_00208,0.031116986647248268
Test_38871,0.23124758899211884
Test_05772,0.09810101240873337
Test_10726,0.23725056648254395
Test_11731,0.21765358746051788
Test_26950,0.0998506024479866
Test_35020,0.4556221067905426
Test_25713,0.20329706370830536
Test_05436,0.4301358759403229
Test_11049,0.20916706323623657
Test_27608,0.1815490871667862
Test_19257,0.0898531824350357
Test_33651,0.33302605152130127
Test_46669,0.3547936677932739
Test_22101,0.17650610208511353
Test_44353,0.42045071721076965
Test_19707,0.16659745573997498
Test_12012,0.3297313451766968
Test_08083,0.24507100880146027
Test_43535,0.0032541598193347454
Test_05628,0.29886341094970703
Test_22261,0.38372093439102173
Test_47254,0.18573862314224243
Test_00711,0.017459532245993614
Test_03930,0.34544336795806885
Test_26706,0.40442097187042236
Test_01624,0.0014122320571914315
Test_17745,0.08524619042873383
Test_25717,0.24043211340904236
Test_20388,0.11542317271232605
Test_03554,0.14777547121047974
Test_35093,0.33810269832611084
Test_41604,0.3968872129917145
Test_33931,0.24266469478607178
Test_13965,0.43861424922943115
Test_26256,0.2317071259021759
Test_39941,0.24188196659088135
Test_27219,0.32732486724853516
Test_24938,0.33691704273223877
Test_26863,0.39840224385261536
Test_15277,0.17876924574375153
Test_40506,0.07552866637706757
Test_32088,0.26588955521583557
Test_29503,0.025968162342905998
Test_35311,0.17696143686771393
Test_32936,0.16868607699871063
Test_42428,0.16573043167591095
Test_47748,0.3184414505958557
Test_40117,0.2619803249835968
Test_09254,0.1726038157939911
Test_42829,0.08692697435617447
Test_18395,0.34457677602767944
Test_34163,0.29680135846138
Test_23050,0.08518558740615845
Test_00076,0.32260027527809143
Test_00719,0.22997690737247467
Test_16714,0.11333324760198593
Test_36142,0.2753594219684601
Test_28538,0.4259338676929474
Test_19521,0.250319242477417
Test_18232,0.1149449348449707
Test_00132,0.007225680164992809
Test_24365,0.30902883410453796
Test_16209,0.27531975507736206
Test_05989,0.42418596148490906
Test_00955,0.2548656165599823
Test_14915,0.44667255878448486
Test_38131,0.4595557749271393
Test_45141,0.16013798117637634
Test_36548,0.2396712750196457
Test_27928,0.20083481073379517
Test_03547,0.35899993777275085
Test_28514,0.28379514813423157
Test_28809,0.35461950302124023
Test_37665,0.19679510593414307
Test_28399,0.007455366663634777
Test_19605,0.2213677316904068
Test_47402,0.17571517825126648
Test_02375,0.4487684965133667
Test_03922,0.43848365545272827
Test_11745,0.1896003633737564
Test_20984,0.09690829366445541
Test_15136,0.0024913763627409935
Test_13639,0.007062898483127356
Test_17453,0.08055389672517776
Test_00008,0.03158896788954735
Test_05504,0.26675355434417725
Test_47143,0.01868831180036068
Test_18310,0.23909254372119904
Test_27947,0.4058825373649597
Test_40114,0.28093773126602173
Test_17395,0.29956457018852234
Test_29801,0.31512650847435
Test_14145,0.35415223240852356
Test_03631,0.1318483203649521
Test_17642,0.4896245300769806
Test_28996,0.39162126183509827
Test_16371,0.09697854518890381
Test_41186,0.35786354541778564
Test_13668,0.40669679641723633
Test_38512,0.3406972587108612
Test_31361,0.12322482466697693
Test_35691,0.4379225969314575
Test_00283,0.2162369042634964
Test_20003,0.28337177634239197
Test_36368,0.2515566051006317
Test_46042,0.21962971985340118
Test_14761,0.2921275496482849
Test_31407,0.22142446041107178
Test_06394,0.23733633756637573
Test_24386,0.4927426278591156
Test_36343,0.40645790100097656
Test_08439,0.0921061635017395
Test_11092,0.3044416904449463
Test_31805,0.24336232244968414
Test_46394,0.24061547219753265
Test_05297,0.14521698653697968
Test_12247,0.28082501888275146
Test_44088,0.44085219502449036
Test_27612,0.22172337770462036
Test_05446,0.21278730034828186
Test_46427,0.22816099226474762
Test_18194,0.09771697223186493
Test_08777,0.28007081151008606
Test_05563,0.04855867475271225
Test_37208,0.2826281189918518
Test_38049,0.33212438225746155
Test_01457,0.3315226435661316
Test_36656,0.23398514091968536
Test_45890,0.06304608285427094
Test_17705,0.42679786682128906
Test_03001,0.1782991588115692
Test_20407,0.03262984752655029
Test_24496,0.10097865760326385
Test_39448,0.0014254194684326649
Test_21466,0.2692738175392151
Test_23950,0.24913302063941956
Test_32933,0.2207033336162567
Test_32035,0.09570474922657013
Test_09215,0.33948808908462524
Test_29360,0.33739790320396423
Test_27643,0.20985890924930573
Test_36900,0.38668519258499146
Test_21969,0.18985719978809357
Test_15408,0.31149694323539734
Test_31522,0.3087244927883148
Test_12041,0.4397558271884918
Test_36060,0.22543464601039886
Test_15531,0.4199059009552002
Test_41759,0.3039841651916504
Test_21137,0.4974070191383362
Test_17613,0.048848528414964676
Test_17087,0.30659472942352295
Test_39029,0.2651582658290863
Test_47442,0.2563091516494751
Test_17985,0.0032458386849611998
Test_43176,0.0018711311277002096
Test_44170,0.4610103964805603
Test_04923,0.29917269945144653
Test_40367,0.014477044343948364
Test_35946,0.19923196732997894
Test_41044,0.3387821912765503
Test_24341,0.31076210737228394
Test_24309,0.0896819606423378
Test_18210,0.09750300645828247
Test_41890,0.2688612639904022
Test_36038,0.12933911383152008
Test_26175,0.22599482536315918
Test_36208,0.3167235255241394
Test_17679,0.24930782616138458
Test_29586,0.05573826655745506
Test_12288,0.3403436541557312
Test_34316,0.4390387535095215
Test_44620,0.1084018275141716
Test_10893,0.34185630083084106
Test_02863,0.2883223593235016
Test_22282,0.3242397904396057
Test_13398,0.23155777156352997
Test_24992,0.39077144861221313
Test_47176,0.1485510766506195
Test_37809,0.006650371011346579
Test_31119,0.39373013377189636
Test_42833,0.28055763244628906
Test_06213,0.18694685399532318
Test_39423,0.24039167165756226
Test_43522,0.29932957887649536
Test_43557,0.26449260115623474
Test_06196,0.309599369764328
Test_06657,0.21980535984039307
Test_22117,0.22820228338241577
Test_34264,0.21669207513332367
Test_31629,0.13643135130405426
Test_37643,0.2951955795288086
Test_36382,0.21031223237514496
Test_16508,0.1799589842557907
Test_32758,0.31379157304763794
Test_32986,0.2987115681171417
Test_46485,0.5232821106910706
Test_11870,0.34266701340675354
Test_23779,0.23386962711811066
Test_45326,0.49634477496147156
Test_33310,0.20050251483917236
Test_28417,0.31979072093963623
Test_19130,0.34859099984169006
Test_28325,0.3010445833206177
Test_24022,0.12714239954948425
Test_18259,0.15150819718837738
Test_06346,0.22381159663200378
Test_42287,0.035277701914310455
Test_03097,0.2905474305152893
Test_26575,0.29819241166114807
Test_24702,0.0014385352842509747
Test_29859,0.24902164936065674
Test_21053,0.3201678693294525
Test_04309,0.17016711831092834
Test_35899,0.05466556176543236
Test_05037,0.04084787145256996
Test_07839,0.4040708839893341
Test_37935,0.3187958300113678
Test_11425,0.16232897341251373
Test_46554,0.21708925068378448
Test_26040,0.4429474472999573
Test_46678,0.32236093282699585
Test_03710,0.28879573941230774
Test_21498,0.18589209020137787
Test_21094,0.230513334274292
Test_31150,0.36194732785224915
Test_13849,0.00262945843860507
Test_30057,0.11581844836473465
Test_40197,0.32832375168800354
Test_42980,0.29930511116981506
Test_13726,0.002471086336299777
Test_03774,0.3019956648349762
Test_34389,0.004745449870824814
Test_09721,0.02076663449406624
Test_07632,0.2261045277118683
Test_16953,0.06566370278596878
Test_10440,0.34119531512260437
Test_12508,0.3376481831073761
Test_25422,0.1869979053735733
Test_29853,0.204829603433609
Test_47382,0.18221375346183777
Test_43273,0.2642270028591156
Test_00301,0.3065304160118103
Test_19393,0.47773489356040955
Test_17584,0.2624669075012207
Test_08617,0.21418923139572144
Test_36576,0.2507927715778351
Test_07840,0.331197589635849
Test_15795,0.13396655023097992
Test_06562,0.4280916750431061
Test_13414,0.22666557133197784
Test_22145,0.3899118900299072
Test_10576,0.1034906655550003
Test_27152,0.17777235805988312
Test_38730,0.15589062869548798
Test_06290,0.320101797580719
Test_26491,0.2732841968536377
Test_39856,0.17366939783096313
Test_20037,0.18743517994880676
Test_42839,0.20378772914409637
Test_21872,0.4238402843475342
Test_21627,0.21418969333171844
Test_26456,0.32555705308914185
Test_20300,0.2550659477710724
Test_05366,0.008337007835507393
Test_46195,0.25921058654785156
Test_39313,0.25875720381736755
Test_32434,0.27420952916145325
Test_21136,0.29572227597236633
